"run_id","parameter","value","objective","max_gradient","accepted"
"run_030","prop_rec[1]",14.247591391,308.524545369876,0.000599019434024757,TRUE
"run_030","prop_rec[2]",2.92523716048,308.524545369876,0.000599019434024757,TRUE
"run_030","sigma_m[1]",1,308.524545369876,0.000599019434024757,TRUE
"run_030","sigma_m[2]",1,308.524545369876,0.000599019434024757,TRUE
"run_030","sigma_m[3]",1,308.524545369876,0.000599019434024757,TRUE
"run_030","sigma_q[1]",0.1,308.524545369876,0.000599019434024757,TRUE
"run_030","sigma_q[2]",0.1,308.524545369876,0.000599019434024757,TRUE
"run_030","log_f",0.137367350827,308.524545369876,0.000599019434024757,TRUE
"run_030","fish_ret_sel_50",96.9093080312,308.524545369876,0.000599019434024757,TRUE
"run_030","fish_ret_sel_50_post",102.052586749,308.524545369876,0.000599019434024757,TRUE
"run_030","fish_ret_sel_slope",0.214615374347,308.524545369876,0.000599019434024757,TRUE
"run_030","fish_ret_sel_slope_post",0.297360863713,308.524545369876,0.000599019434024757,TRUE
"run_030","fish_tot_sel_offset",-9.26540796242,308.524545369876,0.000599019434024757,TRUE
"run_030","fish_tot_sel_slope",-1.62410719534,308.524545369876,0.000599019434024757,TRUE
"run_030","surv_omega",0.569238959107,308.524545369876,0.000599019434024757,TRUE
"run_030","surv_alpha1",0.106071961582,308.524545369876,0.000599019434024757,TRUE
"run_030","surv_beta1",111.589704859,308.524545369876,0.000599019434024757,TRUE
"run_030","surv_alpha2",0.179560235637,308.524545369876,0.000599019434024757,TRUE
"run_030","surv_beta2",41.621608782,308.524545369876,0.000599019434024757,TRUE
"run_031","log_avg_rec",20.0379226497,3182.38715925913,30405.0861177819,FALSE
"run_031","log_m_mu[1]",-1.3166446232,3182.38715925913,30405.0861177819,FALSE
"run_031","log_m_mu[2]",-0.990157721698,3182.38715925913,30405.0861177819,FALSE
"run_031","log_m_mu[3]",-0.98156622274,3182.38715925913,30405.0861177819,FALSE
"run_031","prop_rec[1]",56.7459317056,3182.38715925913,30405.0861177819,FALSE
